"","tail","head","onset","terminus","onset.censored","terminus.censored","duration","id.edge"
"559",45,47,7,16,FALSE,FALSE,9,559
"560",45,40,7,16,FALSE,FALSE,9,560
"561",45,48,7,16,FALSE,FALSE,9,561
"562",39,43,7,16,FALSE,FALSE,9,562
"563",39,44,7,16,FALSE,FALSE,9,563
"564",39,45,7,16,FALSE,FALSE,9,564
"565",39,39,7,16,FALSE,FALSE,9,565
"566",39,46,7,16,FALSE,FALSE,9,566
"567",39,47,7,16,FALSE,FALSE,9,567
"568",39,40,7,16,FALSE,FALSE,9,568
"569",39,48,7,16,FALSE,FALSE,9,569
"570",46,43,7,16,FALSE,FALSE,9,570
"571",46,44,7,16,FALSE,FALSE,9,571
"572",46,45,7,16,FALSE,FALSE,9,572
"573",46,39,7,16,FALSE,FALSE,9,573
"574",46,46,7,16,FALSE,FALSE,9,574
"575",46,47,7,16,FALSE,FALSE,9,575
"576",46,40,7,16,FALSE,FALSE,9,576
"577",46,48,7,16,FALSE,FALSE,9,577
"578",47,43,7,16,FALSE,FALSE,9,578
"579",47,44,7,16,FALSE,FALSE,9,579
"580",47,45,7,16,FALSE,FALSE,9,580
"581",47,39,7,16,FALSE,FALSE,9,581
"582",47,46,7,16,FALSE,FALSE,9,582
"583",47,47,7,16,FALSE,FALSE,9,583
"584",47,40,7,16,FALSE,FALSE,9,584
"585",47,48,7,16,FALSE,FALSE,9,585
"586",40,43,7,16,FALSE,FALSE,9,586
"587",40,44,7,16,FALSE,FALSE,9,587
"588",40,45,7,16,FALSE,FALSE,9,588
"589",40,39,7,16,FALSE,FALSE,9,589
"590",40,46,7,16,FALSE,FALSE,9,590
"591",40,47,7,16,FALSE,FALSE,9,591
"592",40,40,7,16,FALSE,FALSE,9,592
"593",40,48,7,16,FALSE,FALSE,9,593
"594",48,43,7,16,FALSE,FALSE,9,594
"595",48,44,7,16,FALSE,FALSE,9,595
"596",48,45,7,16,FALSE,FALSE,9,596
"597",48,39,7,16,FALSE,FALSE,9,597
"598",48,46,7,16,FALSE,FALSE,9,598
"599",48,47,7,16,FALSE,FALSE,9,599
"600",48,40,7,16,FALSE,FALSE,9,600
"601",48,48,7,16,FALSE,FALSE,9,601
"602",43,43,8,16,FALSE,FALSE,8,602
"603",43,44,8,16,FALSE,FALSE,8,603
"604",43,45,8,16,FALSE,FALSE,8,604
"605",43,46,8,16,FALSE,FALSE,8,605
"606",43,40,8,16,FALSE,FALSE,8,606
"607",43,48,8,16,FALSE,FALSE,8,607
"608",44,43,8,16,FALSE,FALSE,8,608
"609",44,44,8,16,FALSE,FALSE,8,609
"610",44,45,8,16,FALSE,FALSE,8,610
"611",44,46,8,16,FALSE,FALSE,8,611
"612",44,40,8,16,FALSE,FALSE,8,612
"613",44,48,8,16,FALSE,FALSE,8,613
"614",45,43,8,16,FALSE,FALSE,8,614
"615",45,44,8,16,FALSE,FALSE,8,615
"616",45,45,8,16,FALSE,FALSE,8,616
"617",45,46,8,16,FALSE,FALSE,8,617
"618",45,40,8,16,FALSE,FALSE,8,618
"619",45,48,8,16,FALSE,FALSE,8,619
"620",46,43,8,16,FALSE,FALSE,8,620
"621",46,44,8,16,FALSE,FALSE,8,621
"622",46,45,8,16,FALSE,FALSE,8,622
"623",46,46,8,16,FALSE,FALSE,8,623
"624",46,40,8,16,FALSE,FALSE,8,624
"625",46,48,8,16,FALSE,FALSE,8,625
"626",40,43,8,16,FALSE,FALSE,8,626
"627",40,44,8,16,FALSE,FALSE,8,627
"628",40,45,8,16,FALSE,FALSE,8,628
"629",40,46,8,16,FALSE,FALSE,8,629
"630",40,40,8,16,FALSE,FALSE,8,630
"631",40,48,8,16,FALSE,FALSE,8,631
"632",48,43,8,16,FALSE,FALSE,8,632
"633",48,44,8,16,FALSE,FALSE,8,633
"634",48,45,8,16,FALSE,FALSE,8,634
"635",48,46,8,16,FALSE,FALSE,8,635
"636",48,40,8,16,FALSE,FALSE,8,636
"637",48,48,8,16,FALSE,FALSE,8,637
"638",43,43,9,16,FALSE,FALSE,7,638
"639",43,44,9,16,FALSE,FALSE,7,639
"640",43,45,9,16,FALSE,FALSE,7,640
"641",43,39,9,16,FALSE,FALSE,7,641
"642",43,46,9,16,FALSE,FALSE,7,642
"643",43,47,9,16,FALSE,FALSE,7,643
"644",43,40,9,16,FALSE,FALSE,7,644
"645",43,48,9,16,FALSE,FALSE,7,645
"646",44,43,9,16,FALSE,FALSE,7,646
"647",44,44,9,16,FALSE,FALSE,7,647
"648",44,45,9,16,FALSE,FALSE,7,648
"649",44,39,9,16,FALSE,FALSE,7,649
"650",44,46,9,16,FALSE,FALSE,7,650
"651",44,47,9,16,FALSE,FALSE,7,651
"652",44,40,9,16,FALSE,FALSE,7,652
"653",44,48,9,16,FALSE,FALSE,7,653
"654",45,43,9,16,FALSE,FALSE,7,654
"655",45,44,9,16,FALSE,FALSE,7,655
"656",45,45,9,16,FALSE,FALSE,7,656
"657",45,39,9,16,FALSE,FALSE,7,657
"658",45,46,9,16,FALSE,FALSE,7,658
"659",45,47,9,16,FALSE,FALSE,7,659
"660",45,40,9,16,FALSE,FALSE,7,660
"661",45,48,9,16,FALSE,FALSE,7,661
"662",39,43,9,16,FALSE,FALSE,7,662
"663",39,44,9,16,FALSE,FALSE,7,663
"664",39,45,9,16,FALSE,FALSE,7,664
"665",39,39,9,16,FALSE,FALSE,7,665
"666",39,46,9,16,FALSE,FALSE,7,666
"667",39,47,9,16,FALSE,FALSE,7,667
"668",39,40,9,16,FALSE,FALSE,7,668
"669",39,48,9,16,FALSE,FALSE,7,669
"670",46,43,9,16,FALSE,FALSE,7,670
"671",46,44,9,16,FALSE,FALSE,7,671
"672",46,45,9,16,FALSE,FALSE,7,672
"673",46,39,9,16,FALSE,FALSE,7,673
"674",46,46,9,16,FALSE,FALSE,7,674
"675",46,47,9,16,FALSE,FALSE,7,675
"676",46,40,9,16,FALSE,FALSE,7,676
"677",46,48,9,16,FALSE,FALSE,7,677
"678",47,43,9,16,FALSE,FALSE,7,678
"679",47,44,9,16,FALSE,FALSE,7,679
"680",47,45,9,16,FALSE,FALSE,7,680
"681",47,39,9,16,FALSE,FALSE,7,681
"682",47,46,9,16,FALSE,FALSE,7,682
"683",47,47,9,16,FALSE,FALSE,7,683
"684",47,40,9,16,FALSE,FALSE,7,684
"685",47,48,9,16,FALSE,FALSE,7,685
"686",40,43,9,16,FALSE,FALSE,7,686
"687",40,44,9,16,FALSE,FALSE,7,687
"688",40,45,9,16,FALSE,FALSE,7,688
"689",40,39,9,16,FALSE,FALSE,7,689
"690",40,46,9,16,FALSE,FALSE,7,690
"691",40,47,9,16,FALSE,FALSE,7,691
"692",40,40,9,16,FALSE,FALSE,7,692
"693",40,48,9,16,FALSE,FALSE,7,693
"694",48,43,9,16,FALSE,FALSE,7,694
"695",48,44,9,16,FALSE,FALSE,7,695
"696",48,45,9,16,FALSE,FALSE,7,696
"697",48,39,9,16,FALSE,FALSE,7,697
"698",48,46,9,16,FALSE,FALSE,7,698
"699",48,47,9,16,FALSE,FALSE,7,699
"700",48,40,9,16,FALSE,FALSE,7,700
"701",48,48,9,16,FALSE,FALSE,7,701
"702",43,43,9,16,FALSE,FALSE,7,702
"703",43,44,9,16,FALSE,FALSE,7,703
"704",43,45,9,16,FALSE,FALSE,7,704
"705",43,39,9,16,FALSE,FALSE,7,705
"706",43,46,9,16,FALSE,FALSE,7,706
"707",43,47,9,16,FALSE,FALSE,7,707
"708",43,40,9,16,FALSE,FALSE,7,708
"709",43,48,9,16,FALSE,FALSE,7,709
"710",44,43,9,16,FALSE,FALSE,7,710
"711",44,44,9,16,FALSE,FALSE,7,711
"712",44,45,9,16,FALSE,FALSE,7,712
"713",44,39,9,16,FALSE,FALSE,7,713
"714",44,46,9,16,FALSE,FALSE,7,714
"715",44,47,9,16,FALSE,FALSE,7,715
"716",44,40,9,16,FALSE,FALSE,7,716
"717",44,48,9,16,FALSE,FALSE,7,717
"718",45,43,9,16,FALSE,FALSE,7,718
"719",45,44,9,16,FALSE,FALSE,7,719
"720",45,45,9,16,FALSE,FALSE,7,720
"721",45,39,9,16,FALSE,FALSE,7,721
"722",45,46,9,16,FALSE,FALSE,7,722
"723",45,47,9,16,FALSE,FALSE,7,723
"724",45,40,9,16,FALSE,FALSE,7,724
"725",45,48,9,16,FALSE,FALSE,7,725
"726",39,43,9,16,FALSE,FALSE,7,726
"727",39,44,9,16,FALSE,FALSE,7,727
"728",39,45,9,16,FALSE,FALSE,7,728
"729",39,39,9,16,FALSE,FALSE,7,729
"730",39,46,9,16,FALSE,FALSE,7,730
"731",39,47,9,16,FALSE,FALSE,7,731
"732",39,40,9,16,FALSE,FALSE,7,732
"733",39,48,9,16,FALSE,FALSE,7,733
"734",46,43,9,16,FALSE,FALSE,7,734
"735",46,44,9,16,FALSE,FALSE,7,735
"736",46,45,9,16,FALSE,FALSE,7,736
"737",46,39,9,16,FALSE,FALSE,7,737
"738",46,46,9,16,FALSE,FALSE,7,738
"739",46,47,9,16,FALSE,FALSE,7,739
"740",46,40,9,16,FALSE,FALSE,7,740
"741",46,48,9,16,FALSE,FALSE,7,741
"742",47,43,9,16,FALSE,FALSE,7,742
"743",47,44,9,16,FALSE,FALSE,7,743
"744",47,45,9,16,FALSE,FALSE,7,744
"745",47,39,9,16,FALSE,FALSE,7,745
"746",47,46,9,16,FALSE,FALSE,7,746
"747",47,47,9,16,FALSE,FALSE,7,747
"748",47,40,9,16,FALSE,FALSE,7,748
"749",47,48,9,16,FALSE,FALSE,7,749
"750",40,43,9,16,FALSE,FALSE,7,750
"751",40,44,9,16,FALSE,FALSE,7,751
"752",40,45,9,16,FALSE,FALSE,7,752
"753",40,39,9,16,FALSE,FALSE,7,753
"754",40,46,9,16,FALSE,FALSE,7,754
"755",40,47,9,16,FALSE,FALSE,7,755
"756",40,40,9,16,FALSE,FALSE,7,756
"757",40,48,9,16,FALSE,FALSE,7,757
"758",48,43,9,16,FALSE,FALSE,7,758
"759",48,44,9,16,FALSE,FALSE,7,759
"760",48,45,9,16,FALSE,FALSE,7,760
"761",48,39,9,16,FALSE,FALSE,7,761
"762",48,46,9,16,FALSE,FALSE,7,762
"763",48,47,9,16,FALSE,FALSE,7,763
"764",48,40,9,16,FALSE,FALSE,7,764
"765",48,48,9,16,FALSE,FALSE,7,765
"766",43,43,9,16,FALSE,FALSE,7,766
"767",43,44,9,16,FALSE,FALSE,7,767
"768",43,45,9,16,FALSE,FALSE,7,768
"769",43,39,9,16,FALSE,FALSE,7,769
"770",43,46,9,16,FALSE,FALSE,7,770
"771",43,47,9,16,FALSE,FALSE,7,771
"772",43,40,9,16,FALSE,FALSE,7,772
"773",43,48,9,16,FALSE,FALSE,7,773
"774",44,43,9,16,FALSE,FALSE,7,774
"775",44,44,9,16,FALSE,FALSE,7,775
"776",44,45,9,16,FALSE,FALSE,7,776
"777",44,39,9,16,FALSE,FALSE,7,777
"778",44,46,9,16,FALSE,FALSE,7,778
"779",44,47,9,16,FALSE,FALSE,7,779
"780",44,40,9,16,FALSE,FALSE,7,780
"781",44,48,9,16,FALSE,FALSE,7,781
"782",45,43,9,16,FALSE,FALSE,7,782
"783",45,44,9,16,FALSE,FALSE,7,783
"784",45,45,9,16,FALSE,FALSE,7,784
"785",45,39,9,16,FALSE,FALSE,7,785
"786",45,46,9,16,FALSE,FALSE,7,786
"787",45,47,9,16,FALSE,FALSE,7,787
"788",45,40,9,16,FALSE,FALSE,7,788
"789",45,48,9,16,FALSE,FALSE,7,789
"790",39,43,9,16,FALSE,FALSE,7,790
"791",39,44,9,16,FALSE,FALSE,7,791
"792",39,45,9,16,FALSE,FALSE,7,792
"793",39,39,9,16,FALSE,FALSE,7,793
"794",39,46,9,16,FALSE,FALSE,7,794
"795",39,47,9,16,FALSE,FALSE,7,795
"796",39,40,9,16,FALSE,FALSE,7,796
"797",39,48,9,16,FALSE,FALSE,7,797
"798",46,43,9,16,FALSE,FALSE,7,798
"799",46,44,9,16,FALSE,FALSE,7,799
"800",46,45,9,16,FALSE,FALSE,7,800
"801",46,39,9,16,FALSE,FALSE,7,801
"802",46,46,9,16,FALSE,FALSE,7,802
"803",46,47,9,16,FALSE,FALSE,7,803
"804",46,40,9,16,FALSE,FALSE,7,804
"805",46,48,9,16,FALSE,FALSE,7,805
"806",47,43,9,16,FALSE,FALSE,7,806
"807",47,44,9,16,FALSE,FALSE,7,807
"808",47,45,9,16,FALSE,FALSE,7,808
"809",47,39,9,16,FALSE,FALSE,7,809
"810",47,46,9,16,FALSE,FALSE,7,810
"811",47,47,9,16,FALSE,FALSE,7,811
"812",47,40,9,16,FALSE,FALSE,7,812
"813",47,48,9,16,FALSE,FALSE,7,813
"814",40,43,9,16,FALSE,FALSE,7,814
"815",40,44,9,16,FALSE,FALSE,7,815
"816",40,45,9,16,FALSE,FALSE,7,816
"817",40,39,9,16,FALSE,FALSE,7,817
"818",40,46,9,16,FALSE,FALSE,7,818
"819",40,47,9,16,FALSE,FALSE,7,819
"820",40,40,9,16,FALSE,FALSE,7,820
"821",40,48,9,16,FALSE,FALSE,7,821
"822",48,43,9,16,FALSE,FALSE,7,822
"823",48,44,9,16,FALSE,FALSE,7,823
"824",48,45,9,16,FALSE,FALSE,7,824
"825",48,39,9,16,FALSE,FALSE,7,825
"826",48,46,9,16,FALSE,FALSE,7,826
"827",48,47,9,16,FALSE,FALSE,7,827
"828",48,40,9,16,FALSE,FALSE,7,828
"829",48,48,9,16,FALSE,FALSE,7,829
"830",43,43,9,16,FALSE,FALSE,7,830
"831",43,44,9,16,FALSE,FALSE,7,831
"832",43,45,9,16,FALSE,FALSE,7,832
"833",43,39,9,16,FALSE,FALSE,7,833
"834",43,46,9,16,FALSE,FALSE,7,834
"835",43,47,9,16,FALSE,FALSE,7,835
"836",43,40,9,16,FALSE,FALSE,7,836
"837",43,48,9,16,FALSE,FALSE,7,837
"838",44,43,9,16,FALSE,FALSE,7,838
"839",44,44,9,16,FALSE,FALSE,7,839
"840",44,45,9,16,FALSE,FALSE,7,840
"841",44,39,9,16,FALSE,FALSE,7,841
"842",44,46,9,16,FALSE,FALSE,7,842
"843",44,47,9,16,FALSE,FALSE,7,843
"844",44,40,9,16,FALSE,FALSE,7,844
"845",44,48,9,16,FALSE,FALSE,7,845
"846",45,43,9,16,FALSE,FALSE,7,846
"847",45,44,9,16,FALSE,FALSE,7,847
"848",45,45,9,16,FALSE,FALSE,7,848
"849",45,39,9,16,FALSE,FALSE,7,849
"850",45,46,9,16,FALSE,FALSE,7,850
"851",45,47,9,16,FALSE,FALSE,7,851
"852",45,40,9,16,FALSE,FALSE,7,852
"853",45,48,9,16,FALSE,FALSE,7,853
"854",39,43,9,16,FALSE,FALSE,7,854
"855",39,44,9,16,FALSE,FALSE,7,855
"856",39,45,9,16,FALSE,FALSE,7,856
"857",39,39,9,16,FALSE,FALSE,7,857
"858",39,46,9,16,FALSE,FALSE,7,858
"859",39,47,9,16,FALSE,FALSE,7,859
"860",39,40,9,16,FALSE,FALSE,7,860
"861",39,48,9,16,FALSE,FALSE,7,861
"862",46,43,9,16,FALSE,FALSE,7,862
"863",46,44,9,16,FALSE,FALSE,7,863
"864",46,45,9,16,FALSE,FALSE,7,864
"865",46,39,9,16,FALSE,FALSE,7,865
"866",46,46,9,16,FALSE,FALSE,7,866
"867",46,47,9,16,FALSE,FALSE,7,867
"868",46,40,9,16,FALSE,FALSE,7,868
"869",46,48,9,16,FALSE,FALSE,7,869
"870",47,43,9,16,FALSE,FALSE,7,870
"871",47,44,9,16,FALSE,FALSE,7,871
"872",47,45,9,16,FALSE,FALSE,7,872
"873",47,39,9,16,FALSE,FALSE,7,873
"874",47,46,9,16,FALSE,FALSE,7,874
"875",47,47,9,16,FALSE,FALSE,7,875
"876",47,40,9,16,FALSE,FALSE,7,876
"877",47,48,9,16,FALSE,FALSE,7,877
"878",40,43,9,16,FALSE,FALSE,7,878
"879",40,44,9,16,FALSE,FALSE,7,879
"880",40,45,9,16,FALSE,FALSE,7,880
"881",40,39,9,16,FALSE,FALSE,7,881
"882",40,46,9,16,FALSE,FALSE,7,882
"883",40,47,9,16,FALSE,FALSE,7,883
"884",40,40,9,16,FALSE,FALSE,7,884
"885",40,48,9,16,FALSE,FALSE,7,885
"886",48,43,9,16,FALSE,FALSE,7,886
"887",48,44,9,16,FALSE,FALSE,7,887
"888",48,45,9,16,FALSE,FALSE,7,888
"889",48,39,9,16,FALSE,FALSE,7,889
"890",48,46,9,16,FALSE,FALSE,7,890
"891",48,47,9,16,FALSE,FALSE,7,891
"892",48,40,9,16,FALSE,FALSE,7,892
"893",48,48,9,16,FALSE,FALSE,7,893
"894",43,43,10,16,FALSE,FALSE,6,894
"895",43,44,10,16,FALSE,FALSE,6,895
"896",43,45,10,16,FALSE,FALSE,6,896
"897",43,39,10,16,FALSE,FALSE,6,897
"898",43,46,10,16,FALSE,FALSE,6,898
"899",43,47,10,16,FALSE,FALSE,6,899
"900",43,40,10,16,FALSE,FALSE,6,900
"901",43,48,10,16,FALSE,FALSE,6,901
"902",44,43,10,16,FALSE,FALSE,6,902
"903",44,44,10,16,FALSE,FALSE,6,903
"904",44,45,10,16,FALSE,FALSE,6,904
"905",44,39,10,16,FALSE,FALSE,6,905
"906",44,46,10,16,FALSE,FALSE,6,906
"907",44,47,10,16,FALSE,FALSE,6,907
"908",44,40,10,16,FALSE,FALSE,6,908
"909",44,48,10,16,FALSE,FALSE,6,909
"910",45,43,10,16,FALSE,FALSE,6,910
"911",45,44,10,16,FALSE,FALSE,6,911
"912",45,45,10,16,FALSE,FALSE,6,912
"913",45,39,10,16,FALSE,FALSE,6,913
"914",45,46,10,16,FALSE,FALSE,6,914
"915",45,47,10,16,FALSE,FALSE,6,915
"916",45,40,10,16,FALSE,FALSE,6,916
"917",45,48,10,16,FALSE,FALSE,6,917
"918",39,43,10,16,FALSE,FALSE,6,918
"919",39,44,10,16,FALSE,FALSE,6,919
"920",39,45,10,16,FALSE,FALSE,6,920
"921",39,39,10,16,FALSE,FALSE,6,921
"922",39,46,10,16,FALSE,FALSE,6,922
"923",39,47,10,16,FALSE,FALSE,6,923
"924",39,40,10,16,FALSE,FALSE,6,924
"925",39,48,10,16,FALSE,FALSE,6,925
"926",46,43,10,16,FALSE,FALSE,6,926
"927",46,44,10,16,FALSE,FALSE,6,927
"928",46,45,10,16,FALSE,FALSE,6,928
"929",46,39,10,16,FALSE,FALSE,6,929
"930",46,46,10,16,FALSE,FALSE,6,930
"931",46,47,10,16,FALSE,FALSE,6,931
"932",46,40,10,16,FALSE,FALSE,6,932
"933",46,48,10,16,FALSE,FALSE,6,933
"934",47,43,10,16,FALSE,FALSE,6,934
"935",47,44,10,16,FALSE,FALSE,6,935
"936",47,45,10,16,FALSE,FALSE,6,936
"937",47,39,10,16,FALSE,FALSE,6,937
"938",47,46,10,16,FALSE,FALSE,6,938
"939",47,47,10,16,FALSE,FALSE,6,939
"940",47,40,10,16,FALSE,FALSE,6,940
"941",47,48,10,16,FALSE,FALSE,6,941
"942",40,43,10,16,FALSE,FALSE,6,942
"943",40,44,10,16,FALSE,FALSE,6,943
"944",40,45,10,16,FALSE,FALSE,6,944
"945",40,39,10,16,FALSE,FALSE,6,945
"946",40,46,10,16,FALSE,FALSE,6,946
"947",40,47,10,16,FALSE,FALSE,6,947
"948",40,40,10,16,FALSE,FALSE,6,948
"949",40,48,10,16,FALSE,FALSE,6,949
"950",48,43,10,16,FALSE,FALSE,6,950
"951",48,44,10,16,FALSE,FALSE,6,951
"952",48,45,10,16,FALSE,FALSE,6,952
"953",48,39,10,16,FALSE,FALSE,6,953
"954",48,46,10,16,FALSE,FALSE,6,954
"955",48,47,10,16,FALSE,FALSE,6,955
"956",48,40,10,16,FALSE,FALSE,6,956
"957",48,48,10,16,FALSE,FALSE,6,957
"958",43,43,7,16,FALSE,FALSE,9,958
"959",43,44,7,16,FALSE,FALSE,9,959
"960",43,45,7,16,FALSE,FALSE,9,960
"961",43,39,7,16,FALSE,FALSE,9,961
"962",43,46,7,16,FALSE,FALSE,9,962
"963",43,47,7,16,FALSE,FALSE,9,963
"964",43,40,7,16,FALSE,FALSE,9,964
"965",43,48,7,16,FALSE,FALSE,9,965
"966",44,43,7,16,FALSE,FALSE,9,966
"967",44,44,7,16,FALSE,FALSE,9,967
"968",44,45,7,16,FALSE,FALSE,9,968
"969",44,39,7,16,FALSE,FALSE,9,969
"970",44,46,7,16,FALSE,FALSE,9,970
"971",44,47,7,16,FALSE,FALSE,9,971
"972",44,40,7,16,FALSE,FALSE,9,972
"973",44,48,7,16,FALSE,FALSE,9,973
"974",45,43,7,16,FALSE,FALSE,9,974
"975",45,44,7,16,FALSE,FALSE,9,975
"976",45,45,7,16,FALSE,FALSE,9,976
"977",45,39,7,16,FALSE,FALSE,9,977
"978",45,46,7,16,FALSE,FALSE,9,978
"979",45,47,7,16,FALSE,FALSE,9,979
"980",45,40,7,16,FALSE,FALSE,9,980
"981",45,48,7,16,FALSE,FALSE,9,981
"982",39,43,7,16,FALSE,FALSE,9,982
"983",39,44,7,16,FALSE,FALSE,9,983
"984",39,45,7,16,FALSE,FALSE,9,984
"985",39,39,7,16,FALSE,FALSE,9,985
"986",39,46,7,16,FALSE,FALSE,9,986
"987",39,47,7,16,FALSE,FALSE,9,987
"988",39,40,7,16,FALSE,FALSE,9,988
"989",39,48,7,16,FALSE,FALSE,9,989
"990",46,43,7,16,FALSE,FALSE,9,990
"991",46,44,7,16,FALSE,FALSE,9,991
"992",46,45,7,16,FALSE,FALSE,9,992
"993",46,39,7,16,FALSE,FALSE,9,993
"994",46,46,7,16,FALSE,FALSE,9,994
"995",46,47,7,16,FALSE,FALSE,9,995
"996",46,40,7,16,FALSE,FALSE,9,996
"997",46,48,7,16,FALSE,FALSE,9,997
"998",47,43,7,16,FALSE,FALSE,9,998
"999",47,44,7,16,FALSE,FALSE,9,999
"1000",47,45,7,16,FALSE,FALSE,9,1000
"1001",47,39,7,16,FALSE,FALSE,9,1001
"1002",47,46,7,16,FALSE,FALSE,9,1002
"1003",47,47,7,16,FALSE,FALSE,9,1003
"1004",47,40,7,16,FALSE,FALSE,9,1004
"1005",47,48,7,16,FALSE,FALSE,9,1005
"1006",40,43,7,16,FALSE,FALSE,9,1006
"1007",40,44,7,16,FALSE,FALSE,9,1007
"1008",40,45,7,16,FALSE,FALSE,9,1008
"1009",40,39,7,16,FALSE,FALSE,9,1009
"1010",40,46,7,16,FALSE,FALSE,9,1010
"1011",40,47,7,16,FALSE,FALSE,9,1011
"1012",40,40,7,16,FALSE,FALSE,9,1012
"1013",40,48,7,16,FALSE,FALSE,9,1013
"1014",48,43,7,16,FALSE,FALSE,9,1014
"1015",48,44,7,16,FALSE,FALSE,9,1015
"1016",48,45,7,16,FALSE,FALSE,9,1016
"1017",48,39,7,16,FALSE,FALSE,9,1017
"1018",48,46,7,16,FALSE,FALSE,9,1018
"1019",48,47,7,16,FALSE,FALSE,9,1019
"1020",48,40,7,16,FALSE,FALSE,9,1020
"1021",48,48,7,16,FALSE,FALSE,9,1021
"1022",43,43,7,16,FALSE,FALSE,9,1022
"1023",43,44,7,16,FALSE,FALSE,9,1023
"1024",43,45,7,16,FALSE,FALSE,9,1024
"1025",43,39,7,16,FALSE,FALSE,9,1025
"1026",43,46,7,16,FALSE,FALSE,9,1026
"1027",43,47,7,16,FALSE,FALSE,9,1027
"1028",43,40,7,16,FALSE,FALSE,9,1028
"1029",43,48,7,16,FALSE,FALSE,9,1029
"1030",44,43,7,16,FALSE,FALSE,9,1030
"1031",44,44,7,16,FALSE,FALSE,9,1031
"1032",44,45,7,16,FALSE,FALSE,9,1032
"1033",44,39,7,16,FALSE,FALSE,9,1033
"1034",44,46,7,16,FALSE,FALSE,9,1034
"1035",44,47,7,16,FALSE,FALSE,9,1035
"1036",44,40,7,16,FALSE,FALSE,9,1036
"1037",44,48,7,16,FALSE,FALSE,9,1037
"1038",45,43,7,16,FALSE,FALSE,9,1038
"1039",45,44,7,16,FALSE,FALSE,9,1039
"1040",45,45,7,16,FALSE,FALSE,9,1040
"1041",45,39,7,16,FALSE,FALSE,9,1041
"1042",45,46,7,16,FALSE,FALSE,9,1042
"1043",45,47,7,16,FALSE,FALSE,9,1043
"1044",45,40,7,16,FALSE,FALSE,9,1044
"1045",45,48,7,16,FALSE,FALSE,9,1045
"1046",39,43,7,16,FALSE,FALSE,9,1046
"1047",39,44,7,16,FALSE,FALSE,9,1047
"1048",39,45,7,16,FALSE,FALSE,9,1048
"1049",39,39,7,16,FALSE,FALSE,9,1049
"1050",39,46,7,16,FALSE,FALSE,9,1050
"1051",39,47,7,16,FALSE,FALSE,9,1051
"1052",39,40,7,16,FALSE,FALSE,9,1052
"1053",39,48,7,16,FALSE,FALSE,9,1053
"1054",46,43,7,16,FALSE,FALSE,9,1054
"1055",46,44,7,16,FALSE,FALSE,9,1055
"1056",46,45,7,16,FALSE,FALSE,9,1056
"1057",46,39,7,16,FALSE,FALSE,9,1057
"1058",46,46,7,16,FALSE,FALSE,9,1058
"1059",46,47,7,16,FALSE,FALSE,9,1059
"1060",46,40,7,16,FALSE,FALSE,9,1060
"1061",46,48,7,16,FALSE,FALSE,9,1061
"1062",47,43,7,16,FALSE,FALSE,9,1062
"1063",47,44,7,16,FALSE,FALSE,9,1063
"1064",47,45,7,16,FALSE,FALSE,9,1064
"1065",47,39,7,16,FALSE,FALSE,9,1065
"1066",47,46,7,16,FALSE,FALSE,9,1066
"1067",47,47,7,16,FALSE,FALSE,9,1067
"1068",47,40,7,16,FALSE,FALSE,9,1068
"1069",47,48,7,16,FALSE,FALSE,9,1069
"1070",40,43,7,16,FALSE,FALSE,9,1070
"1071",40,44,7,16,FALSE,FALSE,9,1071
"1072",40,45,7,16,FALSE,FALSE,9,1072
"1073",40,39,7,16,FALSE,FALSE,9,1073
"1074",40,46,7,16,FALSE,FALSE,9,1074
"1075",40,47,7,16,FALSE,FALSE,9,1075
"1076",40,40,7,16,FALSE,FALSE,9,1076
"1077",40,48,7,16,FALSE,FALSE,9,1077
"1078",48,43,7,16,FALSE,FALSE,9,1078
"1079",48,44,7,16,FALSE,FALSE,9,1079
"1080",48,45,7,16,FALSE,FALSE,9,1080
"1081",48,39,7,16,FALSE,FALSE,9,1081
"1082",48,46,7,16,FALSE,FALSE,9,1082
"1083",48,47,7,16,FALSE,FALSE,9,1083
"1084",48,40,7,16,FALSE,FALSE,9,1084
"1085",48,48,7,16,FALSE,FALSE,9,1085
"1086",43,43,7,16,FALSE,FALSE,9,1086
"1087",43,44,7,16,FALSE,FALSE,9,1087
"1088",43,45,7,16,FALSE,FALSE,9,1088
"1089",43,39,7,16,FALSE,FALSE,9,1089
"1090",43,46,7,16,FALSE,FALSE,9,1090
"1091",43,47,7,16,FALSE,FALSE,9,1091
"1092",43,40,7,16,FALSE,FALSE,9,1092
"1093",43,48,7,16,FALSE,FALSE,9,1093
"1094",44,43,7,16,FALSE,FALSE,9,1094
"1095",44,44,7,16,FALSE,FALSE,9,1095
"1096",44,45,7,16,FALSE,FALSE,9,1096
"1097",44,39,7,16,FALSE,FALSE,9,1097
"1098",44,46,7,16,FALSE,FALSE,9,1098
"1099",44,47,7,16,FALSE,FALSE,9,1099
"1100",44,40,7,16,FALSE,FALSE,9,1100
"1101",44,48,7,16,FALSE,FALSE,9,1101
"1102",45,43,7,16,FALSE,FALSE,9,1102
"1103",45,44,7,16,FALSE,FALSE,9,1103
"1104",45,45,7,16,FALSE,FALSE,9,1104
"1105",45,39,7,16,FALSE,FALSE,9,1105
"1106",45,46,7,16,FALSE,FALSE,9,1106
"1107",45,47,7,16,FALSE,FALSE,9,1107
